Version, File, size, LOC_touched, LOC_added, MAX_LOC_Added, AVG_LOC_Added
1, hedwig-client/src/main/cpp/README, 10, 10, 10, 10, 10
1, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java, 128, 136, 132, 33, 2
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java, 47, 47, 47, 47, 47
1, hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java, 149, 155, 152, 51, 2
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java, 31, 33, 32, 16, 1
1, hedwig-client/src/main/cpp/lib/publisherimpl.cpp, 86, 86, 86, 43, 83
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java, 94, 94, 94, 94, 94
1, hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java, 54, 56, 55, 18, 9
1, doc/dev.txt, 0, 676, 338, 169, 338
1, hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java, 366, 400, 383, 96, 2
1, hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java, 586, 686, 636, 212, 48
1, hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java, 52, 54, 53, 27, 1
1, hedwig-client/src/main/cpp/Makefile.am, 29, 29, 29, 29, 29
1, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java, 129, 133, 131, 66, 2
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java, 57, 65, 61, 31, 4
1, hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java, 237, 277, 257, 129, 20
1, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java, 71, 81, 76, 25, 2
1, hedwig-client/src/main/cpp/inc/hedwig/publish.h, 61, 61, 61, 61, 61
1, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java, 124, 130, 127, 64, 3
1, hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java, 183, 217, 200, 67, 5
1, hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java, 51, 51, 51, 51, 51
1, hedwig-client/src/main/cpp/m4/ax_boost_thread.m4, 149, 149, 149, 149, 149
1, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java, 306, 316, 311, 104, 2
1, hedwig-client/src/main/cpp/test/util.h, 153, 165, 159, 40, 2
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java, 47, 47, 47, 47, 47
1, hedwig-client/src/main/cpp/hedwig-0.1.pc.in, 30, 30, 30, 30, 30
1, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java, 133, 145, 139, 46, 1
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java, 37, 37, 37, 37, 37
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java, 90, 90, 90, 90, 90
1, hedwig-client/src/main/cpp/lib/clientimpl.cpp, 396, 404, 400, 100, 7
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java, 253, 257, 255, 128, 251
1, hedwig-client/src/main/cpp/scripts/server-control.sh, 167, 219, 193, 64, 26
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java, 27, 29, 28, 14, 1
1, hedwig-client/src/main/cpp/c-doc.Doxyfile, 1267, 1267, 1267, 634, 1252
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java, 64, 66, 65, 33, 1
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java, 77, 81, 79, 40, 2
1, hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java, 6367, 18357, 12362, 6181, 6095
1, bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java, 0, 800, 400, 200, 400
1, hedwig-client/src/main/cpp/lib/exceptions.cpp, 31, 31, 31, 16, 27
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java, 704, 780, 742, 247, 36
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java, 136, 136, 136, 136, 136
1, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java, 0, 356, 178, 89, 178
1, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java, 0, 162, 81, 41, 81
1, hedwig-client/src/main/cpp/inc/hedwig/callback.h, 50, 50, 50, 25, 45
1, src/assemble/src.xml, 60, 62, 61, 31, 1
1, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java, 0, 280, 140, 70, 140
1, hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java, 222, 234, 228, 76, 2
1, bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java, 0, 114, 57, 29, 57
1, hedwig-client/src/main/cpp/test/test.sh, 21, 21, 21, 21, 21
1, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java, 0, 1094, 547, 274, 547
1, hedwig-client/src/main/cpp/lib/eventdispatcher.cpp, 102, 140, 121, 40, 19
1, hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java, 47, 55, 51, 26, 4
1, bookkeeper-benchmark/pom.xml, 110, 166, 138, 14, 5
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java, 144, 144, 144, 144, 144
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java, 39, 39, 39, 39, 39
1, KEYS, 0, 94, 47, 24, 47
1, bookkeeper/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java, 0, 512, 256, 128, 256
1, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java, 83, 89, 86, 29, 2
1, hedwig-server/conf/hwenv.sh, 24, 24, 24, 24, 24
1, hedwig-client/src/main/cpp/lib/channel.h, 169, 169, 169, 42, 156
1, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java, 153, 157, 155, 78, 2
1, hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java, 166, 188, 177, 89, 11
1, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java, 37, 37, 37, 37, 37
1, bookkeeper-server/conf/bkenv.sh, 26, 48, 37, 19, 11
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java, 58, 60, 59, 30, 1
1, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java, 0, 334, 167, 84, 167
1, hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java, 28, 28, 28, 28, 28
1, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java, 39, 41, 40, 20, 1
1, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java, 0, 1090, 545, 273, 545
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java, 103, 151, 127, 21, 101
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java, 63, 71, 67, 34, 4
1, hedwig-client/src/main/cpp/lib/Makefile.am, 32, 34, 33, 17, 1
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java, 377, 395, 386, 129, 377
1, hedwig-client/pom.xml, 130, 198, 164, 18, 2
2, hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java, 35, 37, 36, 18, 1
2, hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java, 41, 41, 41, 41, 41
2, hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java, 63, 141, 102, 26, 21
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java, 51, 93, 72, 24, 19
2, hedwig-protocol/Makefile, 0, 52, 26, 13, 26
2, hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java, 148, 174, 161, 54, 10
2, scripts/hw.bash, 0, 1468, 734, 367, 734
2, hedwig-server/src/test/resources/log4j.properties, 72, 84, 78, 26, 2
2, hedwig-client/src/main/cpp/lib/util.cpp, 145, 163, 154, 51, 9
2, hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java, 105, 191, 148, 30, 2
2, conf/hw_server_sample.conf, 0, 20, 10, 5, 10
2, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java, 54, 54, 54, 54, 54
2, scripts/hwServer.sh, 0, 202, 101, 51, 101
2, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java, 77, 99, 88, 29, 11
2, hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java, 57, 57, 57, 57, 57
2, hedwig-client/src/main/cpp/lib/client.cpp, 63, 63, 63, 16, 57
2, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java, 62, 62, 62, 62, 62
2, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java, 35, 37, 36, 18, 35
2, hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java, 27, 55, 41, 10, 27
2, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java, 190, 202, 196, 49, 2
2, hedwig-client/src/main/cpp/m4/ax_doxygen.m4, 533, 533, 533, 533, 533
2, bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java, 0, 340, 170, 85, 170
2, bookkeeper/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java, 0, 418, 209, 105, 209
2, hedwig-client/src/main/java/org/apache/hedwig/util/Either.java, 50, 50, 50, 50, 50
2, hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java, 425, 431, 428, 214, 424
2, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java, 74, 80, 77, 26, 2
2, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java, 62, 62, 62, 62, 62
2, hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java, 48, 64, 56, 19, 5
2, doc/doc.txt, 0, 34, 17, 9, 17
2, hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java, 116, 116, 116, 116, 116
2, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java, 71, 77, 74, 19, 1
2, bookkeeper/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java, 0, 196, 98, 49, 98
2, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java, 28, 28, 28, 28, 28
2, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java, 46, 46, 46, 46, 46
2, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java, 114, 154, 134, 34, 2
2, pom.xml, 0, 0, 0, 0, 0
2, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java, 118, 126, 122, 41, 3
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java, 800, 1478, 1139, 76, 1
2, hedwig-client/src/main/cpp/inc/hedwig/exceptions.h, 51, 51, 51, 51, 51
2, hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java, 143, 143, 143, 72, 138
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java, 132, 132, 132, 132, 132
2, bookkeeper/src/main/java/org/apache/bookkeeper/client/SyncCounter.java, 0, 170, 85, 43, 85
2, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java, 0, 160, 80, 40, 80
2, doc/hedwigBuild.textile, 42, 168, 105, 35, 63
2, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java, 38, 42, 40, 20, 2
2, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java, 612, 702, 657, 82, 7
2, bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java, 0, 294, 147, 74, 147
2, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java, 85, 85, 85, 43, 81
2, hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java, 80, 92, 86, 29, 6
2, hedwig-client/src/main/cpp/m4/ax_boost_asio.m4, 111, 111, 111, 111, 111
2, hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java, 86, 102, 94, 24, 2
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java, 507, 579, 543, 109, 31
2, bookkeeper/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java, 0, 1042, 521, 261, 521
2, hedwig-client/src/main/cpp/lib/clientimpl.h, 157, 159, 158, 40, 5
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java, 27, 133, 80, 40, 53
2, hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java, 37, 85, 61, 12, 4
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java, 665, 667, 666, 333, 1
2, hedwig-client/src/main/cpp/test/main.cpp, 82, 84, 83, 28, 1
2, bookkeeper/src/main/java/org/apache/bookkeeper/util/MathUtils.java, 0, 76, 38, 19, 38
2, hedwig-server/src/main/resources/p12.pass, 1, 1, 1, 1, 1
2, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java, 45, 57, 51, 17, 1
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java, 576, 602, 589, 196, 550
2, doc/bookkeeperStream.textile, 124, 124, 124, 124, 124
2, bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java, 319, 345, 332, 111, 1
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java, 123, 141, 132, 19, 1
2, bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java, 0, 346, 173, 87, 173
2, hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java, 49, 49, 49, 49, 49
2, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java, 79, 109, 94, 31, 2
2, bookkeeper/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java, 0, 1146, 573, 287, 573
2, bookkeeper/README.txt, 0, 124, 62, 31, 62
2, bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieClient.java, 0, 356, 178, 89, 178
2, hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java, 92, 160, 126, 32, 2
2, bookkeeper/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java, 0, 408, 204, 102, 204
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java, 209, 209, 209, 105, 204
2, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java, 27, 27, 27, 27, 27
2, hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java, 315, 323, 319, 80, 2
2, bookkeeper-server/bin/bookkeeper, 156, 218, 187, 23, 140
2, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java, 124, 128, 126, 42, 12
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java, 276, 282, 279, 47, 216
2, doc/bookkeeperOverview.textile, 185, 207, 196, 49, 47
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java, 187, 241, 214, 43, 183
2, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java, 166, 172, 169, 85, 166
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java, 799, 1247, 1023, 51, 26
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java, 60, 104, 82, 27, 21
2, doc/bookieRecovery.textile, 41, 51, 46, 23, 41
2, bookkeeper/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java, 0, 122, 61, 31, 61
2, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java, 261, 269, 265, 133, 261
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java, 236, 236, 236, 236, 236
2, hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java, 129, 137, 133, 33, 2
2, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java, 481, 521, 501, 100, 2
2, hedwig-client/src/main/cpp/test/subscribetest.cpp, 199, 303, 251, 126, 52
2, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java, 30, 74, 52, 13, 5
2, hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java, 54, 54, 54, 54, 54
2, hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java, 170, 170, 170, 170, 170
2, conf/log4j.properties, 72, 98, 85, 21, 2
2, hedwig-client/src/main/cpp/log4cpp.conf, 0, 98, 49, 25, 49
2, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java, 32, 34, 33, 17, 32
2, hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java, 64, 68, 66, 33, 2
2, bookkeeper/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java, 0, 234, 117, 59, 117
2, bookkeeper/src/main/java/org/apache/bookkeeper/client/BookKeeper.java, 0, 820, 410, 205, 410
2, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java, 74, 74, 74, 74, 74
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java, 32, 108, 70, 23, 46
2, conf/hw_client_sample.conf, 0, 14, 7, 4, 7
2, bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java, 137, 347, 242, 61, 2
2, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java, 78, 86, 82, 41, 4
2, bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java, 0, 326, 163, 82, 163
2, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java, 43, 45, 44, 22, 43
2, bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java, 368, 898, 633, 90, 18
2, bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java, 0, 1440, 720, 360, 720
2, hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java, 77, 77, 77, 77, 77
2, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java, 29, 31, 30, 15, 1
2, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java, 37, 43, 40, 20, 3
2, bookkeeper/src/main/java/org/apache/bookkeeper/client/DigestManager.java, 0, 368, 184, 92, 184
2, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java, 98, 100, 99, 50, 1
2, bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java, 0, 150, 75, 38, 75
2, hedwig-client/src/main/cpp/lib/subscriberimpl.h, 175, 177, 176, 44, 6
2, bookkeeper/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java, 0, 134, 67, 34, 67
2, hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java, 230, 270, 250, 83, 13
2, doc/bookkeeperStarted.textile, 100, 124, 112, 37, 6
2, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java, 96, 108, 102, 34, 2
2, hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java, 60, 62, 61, 31, 1
2, bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java, 0, 252, 126, 63, 126
2, hedwig-client/src/main/cpp/test/publishtest.cpp, 249, 339, 294, 147, 45
2, hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java, 74, 82, 78, 39, 4
2, hedwig-client/src/main/cpp/lib/eventdispatcher.h, 62, 72, 67, 34, 5
2, hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java, 261, 295, 278, 70, 3
2, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java, 47, 47, 47, 47, 47
2, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java, 167, 167, 167, 167, 167
2, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java, 41, 43, 42, 21, 1
2, hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java, 53, 53, 53, 53, 53
2, hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java, 201, 223, 212, 42, 2
2, hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java, 72, 72, 72, 72, 72
2, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java, 77, 897, 487, 23, 7
2, bookkeeper-server/conf/bk_server.conf, 151, 171, 161, 40, 124
2, hedwig-client/src/main/cpp/configure.ac, 47, 51, 49, 16, 1
2, hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java, 63, 67, 65, 22, 2
2, LICENSE.txt, 0, 404, 202, 101, 202
2, hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java, 98, 102, 100, 50, 2
2, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java, 36, 50, 43, 22, 37
2, hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java, 130, 134, 132, 44, 2
2, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java, 574, 648, 611, 102, 32
2, hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java, 436, 504, 470, 59, 1
